Unnamed: 0,COD_ESTABELECIMENTO,COD_MCC,NOME_ESTABELECIMENTO,CIDADE_ESTABELECIMENTO,TRANSACAO_COM_CHIP,BANDEIRA,MOEDA,FREQ_TRANSACAO,CATEGORIA,COD_CATEGORIA,COD_COMPUTADOR
431526,12367079,5812,SHYAWASSE BAR LANCHE,SAO PAULO,S,2,177,6.0,Restaurantes,7,8
935076,17211352,5814,JOCKA S BURGUER,SAO PAULO,S,2,177,2.0,Restaurantes,7,8
1685595,5530772,5814,PAGO        *GRILL BUR,QUEDAS DO IGU,N,3,177,1.0,Restaurantes,7,7
397807,8496520602,5814,COMODORO BURGUER PORTAO,CURITIBA,S,1,177,6.0,Restaurantes,7,8
889227,1096576616,5814,DA ILHA SUCOS E PASTEL,SAO JOSE,N,3,177,2.0,Restaurantes,7,8
1685599,1015026017,5812,PIZZADEM ALIMENTOS LTD,LAJEADO,N,3,177,1.0,Restaurantes,7,7
397799,8670419449,5812,NAG RESTAURANTE LTDA - ME,JARAGUA DO SU,S,1,177,6.0,Restaurantes,7,7
540185,1040521611,5661,SCHUTZ IPANEMA,RIO DE JANEIR,S,2,177,4.0,Restaurantes,7,10
953682,4445030000000,5812,TST* OFFICINE BUONA FO,SAN DIEGO,N,3,146,2.0,Restaurantes,7,11
1306954,8677404394,5814,TEMAKERIA SPTK LTDA  EPP,SAO PAULO,S,1,177,1.0,Restaurantes,7,7
515337,2455528,5812,CALA RESTAURANTE,LIMA,N,3,108,4.0,Restaurantes,7,7
889234,4210101,5499,DL SUSHI DELIVERY,RIO DE JANEIR,S,2,177,2.0,Restaurantes,7,7
515330,200907472,5812,BAYR. WIRTSHAUS BERLIN,BERLIN,N,3,173,4.0,Restaurantes,7,11
1662730,100168683,5651,PAGSEGUROUOL*CAFEBELAV,JUNDIAI,S,2,177,1.0,Restaurantes,7,7
1685607,1009251217,5812,PIZZARIA  7A   AVENIDA,SANTOS,N,3,177,1.0,Restaurantes,7,7
431512,26884668,5812,RECANTO DA SEREIA REST,GUARATUBA,S,2,177,6.0,Restaurantes,7,11
1306959,33008988,4789,MT AUT INES DE SUAREZ,SANTIAGO,S,2,27,1.0,Restaurantes,7,11
1917438,2003365,5814,FISH HUT RESTAURANT,DUBAI,S,2,136,1.0,Restaurantes,7,7
953698,20618806,5812,REST DO#A INES DULCES,MONTEVIDEO,N,3,147,2.0,Restaurantes,7,11
875906,1050982450,5812,REST DO VALETE,SAO BENTO DO,N,3,177,2.0,Restaurantes,7,11
1685617,51585405,5199,MILTON ATSUSHI OSHIRO,SAO PAULO,S,2,177,1.0,Restaurantes,7,7
1340133,878807000000,5812,ELIA GREEK RESTAURANT,GLASGOW G2 1,N,3,144,1.0,Restaurantes,7,7
1350007,526136000000,5812,SIREN COFFEE S.R.L.,MILANO,N,2,173,1.0,Restaurantes,7,7
29659,197609000000000,5499,PRIMA REFEICOES ESCOLA,CURITIBA,S,2,177,192.0,Restaurantes,7,11
875887,19821149,5814,ZUM LANCHES,BENEDITO NOVO,N,3,177,2.0,Restaurantes,7,8
397724,1034661342,5812,CANTINA SPLENDORE RIST,TAIO,N,3,177,6.0,Restaurantes,7,7
540240,49486527,5812,RESTAURANTE RETIRO,NOVA LIMA,S,2,177,4.0,Restaurantes,7,7
397657,1491177,5814,CAFE COM LETRAS LIBERD,BELO HORIZONT,S,2,177,6.0,Restaurantes,7,7
1306987,104510000000000,5699,SHANGHAILUTAIGAOXINFEN,CHENGDU,N,3,28,1.0,Restaurantes,7,9
540323,22343059,5812,ELVIRA RESTAURANTE,SAO PAULO,S,4,177,4.0,Restaurantes,7,7
1294013,74375458,5422,WEST BOI RW,SAO PAULO,N,3,177,1.0,Restaurantes,7,11
431595,1073066212,5814,M Y UEMURA CAFETERIA E,SAO PAULO,N,3,177,6.0,Restaurantes,7,7
1588614,8780926986,5814,CHURRASCARIA GOSTO BRA,ROLIM DE MOUR,S,1,177,1.0,Restaurantes,7,7
935030,300764000000000,5411,AUTOGRILL SPA 0559    034,SOMMA LOMBARD,N,2,173,2.0,Restaurantes,7,7
515298,23087307,5921,STAFFORD RD WINE BAR,AUCKLAND,S,4,177,4.0,Restaurantes,7,11
397649,542623000000000,5812,ZIZZA AND SONS BAKERY,FLORHAM PARK,N,3,146,6.0,Restaurantes,7,10
889255,97721215,5812,PAG*MEMLANCHES,COLOMBO,S,2,177,2.0,Restaurantes,7,8
431606,189491000000000,5814,POCO LOCO BAR,CAMPINAS,S,2,177,6.0,Restaurantes,7,11
431607,1011625684,5812,CHURRASC PANTANAL,TERENOS,S,2,177,6.0,Restaurantes,7,7
1685695,1480251,5812,FAUSTINA RESTAURANTE A,CUSCO,N,3,108,1.0,Restaurantes,7,7
875837,9624400495,5812,RISTORANTE BAR COLLE BERE,FIRENZE,N,1,173,2.0,Restaurantes,7,7
1340125,16147700000000,5812,RESTAURANTE LLUVIA DE PEC,YORO,S,2,55,1.0,Restaurantes,7,7
540338,8671493351,5814,ALEKCEY OKAZAKI ME,PONTAL DO PAR,S,1,177,4.0,Restaurantes,7,11
48533,156414000000000,5812,REST CHAMPAGNAT,CURITIBA,N,3,177,109.0,Restaurantes,7,11
875826,70049580,5812,KIBO SUSHI 2,SAO PAULO,N,3,177,2.0,Restaurantes,7,7
1685706,8692132756,5814,MARTINICA CAFE BAR LTDA,BRASILIA,S,1,177,1.0,Restaurantes,7,7
431617,650000000000000,5812,GUSOS LATIN GRILL,MIAMI,N,3,146,6.0,Restaurantes,7,7
889268,1558828,5812,PETISCARIA SCHULTZ GRI,PRAIA GRANDE,S,2,177,2.0,Restaurantes,7,7
540314,1243719,5814,TA LIGADO LANCHES LTDA,CURITIBA,S,2,177,4.0,Restaurantes,7,8
1685835,1060148606,4816,DOVHY LAN HOUSE,PRUDENTOPOLIS,S,2,177,1.0,Restaurantes,7,11
431591,372796000000,5812,EATALY BOSTON RESTAURA,BOSTON,N,3,146,6.0,Restaurantes,7,11
953777,4221008,5812,CHIQUITO RESTAURANTE H,CASCAVEL,S,2,177,2.0,Restaurantes,7,7
953730,161631,5499,FRIENDS CAFE E LANCHER,SAO PAULO,N,3,177,2.0,Restaurantes,7,8
540249,26929307,1799,NADABS SORVETERIA,SAO JOAQUIM D,S,2,177,4.0,Restaurantes,7,8
1588664,25875378,5814,SUSHYANO,MUCURI,N,3,177,1.0,Restaurantes,7,11
397710,24663353,7298,JOSIANE BUENO BISESKI,SAO JOSE DOS,S,2,177,6.0,Restaurantes,7,11
1294032,33698430,5812,RESTAURANTE GEPPETTO,SAO JOSE,N,3,177,1.0,Restaurantes,7,7
1685668,543053000000000,5047,WHITE SAFETY EQUIPMENT,CHOCTAW,N,2,146,1.0,Restaurantes,7,11
1605497,1021409348,5271,TEMPERO SABOR DA PB,JOAO PESSOA,N,3,177,1.0,Restaurantes,7,7
540291,1002950055,5812,JOAQUINA BAR E REST,RIO DE JANEIR,S,4,177,4.0,Restaurantes,7,11
875847,78478197,5199,MG COMERCIO DE SORVETE,HORTOLANDIA,N,2,177,2.0,Restaurantes,7,8
953750,1035788117,5812,KINKO LAMEN SUSHI E BI,ARACATUBA,S,2,177,2.0,Restaurantes,7,7
1662706,171135000000000,5814,CAFE KARTOFEL,CURITIBA,S,2,177,1.0,Restaurantes,7,7
1306979,100-7004031808,5812,MIRO39S GRILL,FLORIANOPOLIS,S,2,177,1.0,Restaurantes,7,7
1133548,1041428690,5813,TAPERAS BAR E RESTAURA,GOIANIA,N,3,177,1.0,Restaurantes,7,11
397685,21027390,5812,REST E ROTISS TRIO LTDA,SAO PAULO,N,3,177,6.0,Restaurantes,7,11
1662703,8547135616,5211,SUSANE APARECIDA CUNHA,PONTA GROSSA,S,1,177,1.0,Restaurantes,7,11
397680,10432531,5812,RESTAURANTE LILLO,SAO PAULO,N,3,177,6.0,Restaurantes,7,7
935047,66926769,5812,HASHI SUSHI BAR,MOGI GUACU,S,2,177,2.0,Restaurantes,7,7
1605505,140000000000000,5812,THE OLIVE GARD00013508,SIOUX FALLS,N,3,146,1.0,Restaurantes,7,7
397673,30209820622,5812,YONGE STREET WAREHOUSE,TORONTO,N,3,23,6.0,Restaurantes,7,11
1306983,40603995704,5411,NO FRILLS MARIO & SELI,ETOBICOKE,N,3,23,1.0,Restaurantes,7,11
44132,182672000000000,5812,RESTAURANTE DON GIUSEP,CURITIBA,N,3,177,122.0,Restaurantes,7,7
431590,206716901,5812,RUSTIC RESTO BAR,PUNTA DEL EST,S,2,147,6.0,Restaurantes,7,11
514625,101000000000,5541,SQUIZZATO COMERCIO DE COM,000-0000000,S,2,177,4.0,Restaurantes,7,11
397407,2750040633,5812,ALGUIDARES BAR E REST,BELO HORIZONT,S,2,177,6.0,Restaurantes,7,11
397396,1510567,5812,FLOR DE SAL RESTAURANT,FLORIANOPOLIS,S,2,177,6.0,Restaurantes,7,7
1605654,48962627,5814,BRASIL CAFE,PORTO ALEGRE,S,2,177,1.0,Restaurantes,7,7
1307110,25481920,5814,HAMBURGUERIA CERRADO,MONTES CLAROS,N,3,177,1.0,Restaurantes,7,8
515032,70836884,5811,ABSURDO ALPHAVILLE REST,BARUERI,S,2,177,4.0,Restaurantes,7,11
44091,93413948,5814,PAGSEGUROUOL*RFCAFE,CURITIBA,S,2,177,122.0,Restaurantes,7,7
48572,103188000000000,5814,CHEMISTRY,CURITIBA,S,2,177,109.0,Restaurantes,7,11
540734,1017050004,5813,RESTAURANTE TRADICAO M,PETROPOLIS,N,3,177,4.0,Restaurantes,7,7
954087,41031547,5812,RAFAEL HIDALGO REST,UBATUBA,N,3,177,2.0,Restaurantes,7,10
431983,34045,5812,MACAXEIRA RESTAURANTE,SAO PAULO,S,2,177,6.0,Restaurantes,7,7
397112,1181208,5813,THE BLACKBIRD PUB,SAO CARLOS,N,3,177,6.0,Restaurantes,7,11
431968,726043,5462,RAINHA DOS PAES,TUBARAO,S,2,177,6.0,Restaurantes,7,11
1686027,4412435380,5812,CHEESECAKE COOL SPRINGS 0,FRANKLIN,S,1,146,1.0,Restaurantes,7,7
1662406,101000000000,5651,RANCHO SURENO,000-0000000,S,2,177,1.0,Restaurantes,7,11
954095,705647,5499,SABOR CASEIRO  RESTAUR,LONDRINA,S,2,177,2.0,Restaurantes,7,11
540744,76962792,5812,VIRADA RESTAURANTE,SAO PAULO,S,2,177,4.0,Restaurantes,7,7
934828,1633970,5812,RESTAURANTE NORDESTINO,SANTOS,S,2,177,2.0,Restaurantes,7,7
1293806,1159806,5499,KANPAI TEMAKERIA E PET,PATROCINIO,S,2,177,1.0,Restaurantes,7,7
540749,4564057236,5812,CHURRASCARIA PIZZ GARF,PONTA PORA,S,2,177,4.0,Restaurantes,7,7
431998,9960145472,5812,SACRAMENTO ROCK- RESTO PU,COLONIA,S,1,146,6.0,Restaurantes,7,11
954106,170716000000000,5814,TANAKAS BURGER,TEIXEIRA SOAR,S,2,177,2.0,Restaurantes,7,8
1605660,1026964900,5812,RESTAURANTE BAMBOO,SANTO ANDRE,N,3,177,1.0,Restaurantes,7,7
1293808,424540,5499,SUSHIMINOW DELIVERY,SOROCABA,S,2,177,1.0,Restaurantes,7,7
48566,66322634,5813,BAR DOS PASSARINHOS,CURITIBA,S,2,177,109.0,Restaurantes,7,11
397142,164789000000000,5814,THE DOG HAUS,SÃƒO PAULO,N,3,177,6.0,Restaurantes,7,11
397145,17300169,5311,PAG*HALINABADZIACK,CURITIBA,S,2,177,6.0,Restaurantes,7,11
44093,1019917250,5812,RESTAURANTE MANGAI BRA,BRASILIA,N,3,177,122.0,Restaurantes,7,7
1662428,1020412256,5714,COMPANHIA DOS TAPETES,SALVADOR,S,2,177,1.0,Restaurantes,7,11
1159577,1085658357,5812,Z E SANTANA REST ME,ITAMARAJU,N,3,177,1.0,Restaurantes,7,11
1605646,113447768,5814,PAG*RESTAURANTEVAROLL,COLOMBO,S,2,177,1.0,Restaurantes,7,7
397183,850117000000000,5812,BUD CAFE,FOZ DO IGUACU,S,2,177,6.0,Restaurantes,7,7
1588417,9566,5812,WATERGRILL ABBOTSFORD,ABBOTSFORD,N,3,177,1.0,Restaurantes,7,7
1588414,111101071,4789,PAG*CIRINEUBARBOSADAS,ARAUCARIA,N,3,177,1.0,Restaurantes,7,11
875625,27102284,5812,REST IMIGRANTES,SALDANHA MARI,N,3,177,2.0,Restaurantes,7,11
1662422,650000000000000,5812,THE GREEK KITCHEN,NEW YORK,N,3,146,1.0,Restaurantes,7,11
954059,2980178,5812,MARFOOD SRL,ROMA,S,2,173,2.0,Restaurantes,7,11
1662420,8712662493,5441,AKOP CAFE'S EIREL,SAO PAULO,S,1,177,1.0,Restaurantes,7,7
397169,1004471413,5812,RESTAURANTE ABRUZZI,SAO PAULO,S,2,177,6.0,Restaurantes,7,7
875617,9074618380,5812,RODRIGO MATIAS RESTAUR,ITAI,S,1,177,2.0,Restaurantes,7,11
540711,22833851,5812,PAG*BARRACACONCEI,ARRAIALDOCABO,S,2,177,4.0,Restaurantes,7,11
1685994,25677691,5814,PALESTINA LANCHES,BLUMENAU,S,2,177,1.0,Restaurantes,7,8
1662419,9080844251,5331,BACURI,SAO LUIS,S,1,177,1.0,Restaurantes,7,11
1293823,21226845,5814,AROMA CAFE EC,THORNHILL,S,2,23,1.0,Restaurantes,7,7
540714,372461000000,5812,CHEESECAKE SAN DIEGO,SAN DIEGO,N,3,146,4.0,Restaurantes,7,7
954075,372649000000,5814,NYNY- STARBUCKS & CASINO,LAS VEGAS,N,3,146,2.0,Restaurantes,7,8
1686008,101000000000,5812,NONAS PIZZARIA,MONTENEGRO,S,2,177,1.0,Restaurantes,7,7
515055,1007828320,5813,MAVERIK CAFE,LIMEIRA,N,3,177,4.0,Restaurantes,7,7
540757,126151000000000,5499,CAFEMIDIA,SAO PAULO,S,2,177,4.0,Restaurantes,7,7
1917459,2467603,5661,SCARPE E SCARPE    603,BELLINZAGO NO,N,3,177,1.0,Restaurantes,7,11
1293802,1089168460,5451,ELONIZE WRZESINSKI ME,COLOMBO,S,4,177,1.0,Restaurantes,7,11
540759,8672513447,5814,LANCHONETE LINHA SUL LTDA,CURITIBA,S,1,177,4.0,Restaurantes,7,7
934816,3619915,5812,PIZZA DEL FORNO,SUNNINGHILL,S,2,126,2.0,Restaurantes,7,7
1662379,9495622599,5499,LA MAISON DE LA TRUFFE,PARIS,S,1,173,1.0,Restaurantes,7,11
875547,612055000000000,5812,ROMANO'S GRILL LS MCO,ORLANDO,N,2,146,2.0,Restaurantes,7,7
540801,1046948463,5812,RESTAURANTE JUQUINHA,QUELUZ,S,4,177,4.0,Restaurantes,7,7
954151,14000000000000,5812,THE OLIVE GARD00016261,MARLBOROUGH,S,2,146,2.0,Restaurantes,7,7
1914726,859145000000,5812,HAUPTSTADTBURGER EAST,BERLIN,N,2,173,1.0,Restaurantes,7,8
540803,8671902096,5812,O CAIPIRA REST MINEIRO LT,CURITIBA,S,1,177,4.0,Restaurantes,7,11
432051,19512359,5814,DECK LANCHES,SAO BENTO DO,S,2,177,6.0,Restaurantes,7,8
48577,26163238,7230,PAGSEGUROUOL*BLANCHMAR,SAO PAULO,N,3,177,109.0,Restaurantes,7,2
1350235,4161193,5814,VILA MIX LANCHES,PALMAS,S,2,177,1.0,Restaurantes,7,8
1307119,4150601,5814,CHECKIN BOTECO,PRESIDENTE PR,S,2,177,1.0,Restaurantes,7,11
396990,116259000000000,5812,MITY SUSHI,BALNEARIO CAM,S,2,177,6.0,Restaurantes,7,7
396988,8678985011,5411,BELKIZ DE LURDES RODRIGUE,CURITIBA,S,1,177,6.0,Restaurantes,7,11
934813,1044590146,5499,CAFE DANTE,BOTUCATU,S,2,177,2.0,Restaurantes,7,7
396987,20723024,5411,SQUASH BAR,SAO PAULO,S,2,177,6.0,Restaurantes,7,11
1588308,109595815,5499,PAG*KITANTAFRUTASEVER,GOIANINHA,N,3,177,1.0,Restaurantes,7,11
934809,2074532,5999,CAFE RALLAREN,MYRDAL,N,3,103,2.0,Restaurantes,7,7
1605673,89096877,7230,PAGSEGUROUOL*MOACIRHAI,GARUVA,S,2,177,1.0,Restaurantes,7,11
1588307,8705871994,5812,RESTAURANTE FILE,RESSAQUINHA,S,1,177,1.0,Restaurantes,7,7
1662367,8700191968,5812,REST CHOPERIA CAS,FRANCISCO BEL,S,1,177,1.0,Restaurantes,7,10
540810,30564782,5812,RESTAURANT LOMO HOUSE LTD,LOS ANDES,N,3,27,4.0,Restaurantes,7,7
397021,27924919,5812,RESTAURANTE LA PIU BEL,LAVRAS,S,2,177,6.0,Restaurantes,7,7
432040,31137865,5811,CHURRASCARIA CHAMINE,LAURO MULLER,N,3,177,6.0,Restaurantes,7,7
1605669,9079771580,5814,AUTOCAFE IPIOCA,MACEIO,S,1,177,1.0,Restaurantes,7,7
397061,8677168882,5812,O REI DO CAMARAO REST LTD,BRASILIA,S,1,177,6.0,Restaurantes,7,11
954114,25266693,5814,L CAFE,FORTALEZA,N,3,177,2.0,Restaurantes,7,7
934820,8721705341,5812,RESTAURANTE TIO D,ARRAIAL DO CA,S,1,177,2.0,Restaurantes,7,7
397053,8674570775,5411,CHAPADA COM ALIMENTOS LT,PONTA GROSSA,S,1,177,6.0,Restaurantes,7,11
954121,8686327735,5812,L L E RESTAURANTE E EVENT,RIBEIRAO PRET,S,1,177,2.0,Restaurantes,7,7
44090,4387506,5812,RESTAURANTE CANTO DA S,BALNEARIO CAM,S,2,177,122.0,Restaurantes,7,7
432014,31340367,5812,SORRENTO CITY        0367,CAP.FEDERAL,S,2,6,6.0,Restaurantes,7,11
540769,16713540,5812,RESTAURAN SABOREAR,VILA VELHA,N,3,177,4.0,Restaurantes,7,7
1293799,18436560,5814,LANCHONETE BLUE ONDAS,RIO DE JANEIR,S,4,177,1.0,Restaurantes,7,7
875561,1023042409,5813,EVANGELO S BAR,CORUPA,S,2,177,2.0,Restaurantes,7,11
1293797,324610,5921,BAR  RESTAURANTE DO IT,MARILIA,S,2,177,1.0,Restaurantes,7,7
432019,1013750770,5812,REST ESTACAO MARUPIARA,CAMPINAS,S,2,177,6.0,Restaurantes,7,11
1686077,100068089,5812,PAGSEGUROUOL*RESTAURBO,PAULINIA,S,2,177,1.0,Restaurantes,7,11
397039,53422520,5441,SUSHI MADERO,CRICIUMA,S,2,177,6.0,Restaurantes,7,8
397038,8705730521,5812,RESTAURANTE GALIL,CURITIBA,S,1,177,6.0,Restaurantes,7,7
1662391,2100399015,5812,EINSTEIN COFFEE SHOP,BERLIN,S,2,173,1.0,Restaurantes,7,7
397036,26984005,5995,UMBERTO DA HORA PIRES,CAJATI,S,2,177,6.0,Restaurantes,7,11
397033,1070886448,5814,SERGIO LUIZ BOFF,BARRA DE SAO,N,3,177,6.0,Restaurantes,7,11
397029,159582000000000,5814,FUSKA CAFE,RIO DE JANEIR,S,2,177,6.0,Restaurantes,7,7
1662384,8670703701,5812,SABORES DO JARDIM RESTAUR,SAO JOSE DOS,S,1,177,1.0,Restaurantes,7,11
1588342,100-7003433328,5812,RESTAURANTE BOM CHURRASCO,RIO VERDE,S,2,177,1.0,Restaurantes,7,7
1686049,4170656,5499,NOSSO CHURRASCO,RIO DE JANEIR,S,2,177,1.0,Restaurantes,7,7
540668,8670109362,5499,KS KUREISHI E CIA LTDA,CURITIBA,S,1,177,4.0,Restaurantes,7,11
1588425,59202661,5199,RESTAURANTE BIG HAUS,PORTO ALEGRE,S,2,177,1.0,Restaurantes,7,7
48563,26131508,5812,PIZZA NICK LTDA  ME,CURITIBA,N,3,177,109.0,Restaurantes,7,7
431839,113606838,5814,PAG*CAFEDANTONIOEIREL,SAOPAULO,S,2,177,6.0,Restaurantes,7,7
1662512,1098057624,5814,SEBA MOTA LANCHONETE E,SAO PAULO,N,3,177,1.0,Restaurantes,7,7
953972,76949125,5814,RAGAZZO EXPRESS SANTOS,SANTOS,N,3,177,2.0,Restaurantes,7,8
540571,1063435614,5812,LANC E CAFETERIA SR SA,JOINVILLE,N,3,177,4.0,Restaurantes,7,7
1588473,1035715543,5814,PIZZARIA MICHELLANGELO,SOROCABA,S,2,177,1.0,Restaurantes,7,7
29603,139585000000000,5814,LANCHONETE DA SAUNA,COLOMBO,S,2,177,193.0,Restaurantes,7,7
540586,13016860,7011,RESIDENCIAL BARILOCHE6860,RESISTENCIA,S,2,6,4.0,Restaurantes,7,11
953990,51153556,5812,PIZZAIOLO DONA CALRA,BELO HORIZONT,N,3,177,2.0,Restaurantes,7,7
540587,10312723,3052,LAN ARGENTINA,MENDOZA,N,3,6,4.0,Restaurantes,7,11
397339,25709151,5812,TOMATE E SALADA RESTAUR,SAO PAULO,S,4,177,6.0,Restaurantes,7,11
431847,14812371,5812,CAMPANA PIZZARIA,COTIA,S,2,177,6.0,Restaurantes,7,7
540588,76399443,5921,RESTAURANTE MAZZA,SIQUEIRA CAMP,S,2,177,4.0,Restaurantes,7,7
1135088,29594074,5812,RESTAURANTE JUAN Y MEDIO,RENGO,S,2,27,1.0,Restaurantes,7,7
953997,4468930,5812,ANT. TRATTORIA DEL PORTO,GENOVA,N,3,107,2.0,Restaurantes,7,7
540594,30649,5812,GAROTA DA URCA REST,RIO DE JANEIR,S,2,177,4.0,Restaurantes,7,11
397307,1035221273,5691,TRACK E FIELD CAMBURIU,BALNEARIO CAM,N,3,177,6.0,Restaurantes,7,11
1307069,1049973833,5812,COMPLETE BODY,RIO DE JANEIR,N,3,177,1.0,Restaurantes,7,11
1588467,4445020000000,5812,VOODOO LOUNGE - MIAMI,MIAMI BEACH,S,2,146,1.0,Restaurantes,7,11
1350162,501195830,4121,CHECKER TAXI(NICHIGETSUAD,TOKYO,N,2,65,1.0,Restaurantes,7,11
1307070,8703446567,5812,REST SOBRADINHO,ITAJAI,S,1,177,1.0,Restaurantes,7,11
33001,62323563,5411,DARRO CAFE CITY,CURITIBA,N,3,177,171.0,Restaurantes,7,7
1662513,777326000000,5812,FLAVORBURST SOFT SER,APOLLO BEACH,N,3,146,1.0,Restaurantes,7,11
875686,25518812,5812,VALTER   RESTAURANTE,PIRAPORA,N,3,177,2.0,Restaurantes,7,7
953967,1130196017,5812,HSIB RESTAURANT (NOODLE H,DUBAI,N,3,136,2.0,Restaurantes,7,7
540491,72629096,5813,LANCHERIA NEI,OSORIO,S,2,177,4.0,Restaurantes,7,8
431798,1214897,5812,NAOKI RESTAURANTE JAPO,SAO PAULO,N,3,177,6.0,Restaurantes,7,7
540496,36824240,5812,RESTAURANTE MANFREDI,CURITIBA,S,2,177,4.0,Restaurantes,7,7
1350119,24321119,5814,AORTA CULINARIA SAUDAV,IPATINGA,S,2,177,1.0,Restaurantes,7,7
540506,55578764,5812,RESTAURANTE BORTOLOTTI,FLORIANOPOLIS,S,2,177,4.0,Restaurantes,7,7
540513,4967121,5812,QUINCASA CAFE BISTRO L,ARARAS,N,3,177,4.0,Restaurantes,7,7
1588511,84431148,5813,CAFE BELGIQUE,AMSTERDAM,S,2,146,1.0,Restaurantes,7,7
1662539,52932079,5814,PIZZARIA E ESPH ARIARA,INDAIATUBA,N,3,177,1.0,Restaurantes,7,7
44103,1759920,5812,MANIA DE CHURRASCO,SAO PAULO,N,3,177,122.0,Restaurantes,7,7
1588504,31034884,5311,TIENDA CHILLAN II,CHILLAN,N,3,27,1.0,Restaurantes,7,11
953950,10727006,5812,RESTAURANTE DI LUCCA,BOGOTA D.C.,N,3,29,2.0,Restaurantes,7,7
29607,104405,7230,BAR DO SIMAO,CURITIBA,S,2,177,193.0,Restaurantes,7,11
431811,109367000000000,5812,RESTAURANTE TROPEIRO,OSASCO,N,3,177,6.0,Restaurantes,7,7
431818,109229039,7221,PAG*KELLYCRISTINAPIME,CURITIBA,N,3,177,6.0,Restaurantes,7,11
1340081,54429722,5814,PAPITO PIZZARIA,MACEIO,N,3,177,1.0,Restaurantes,7,7
1685865,1008594390,5814,TAZZA E CAFE,JUNDIAI,S,4,177,1.0,Restaurantes,7,7
953961,37987011,5812,COFFEE SHOP LUNCH,UBERABA,S,2,177,2.0,Restaurantes,7,7
1340076,4110123,5812,SUSHIROLLPLAYADELCARME,SOLIDARIDAD Q,S,2,88,1.0,Restaurantes,7,7
397350,762756000000000,7991,SABOR DAS DELICIAS,JOINVILLE,N,3,177,6.0,Restaurantes,7,11
934909,96391960,7399,PAGSEGUROUOL*MCLANCHES,MINEIROS,S,2,177,2.0,Restaurantes,7,8
875696,93962941,5691,PAGSEGUROUOL*BRENZINKS,JOINVILLE,N,3,177,2.0,Restaurantes,7,11
431863,9290594544,5411,ROMEOS FOODHALL IGA,NORTH SYDNEY,S,2,7,6.0,Restaurantes,7,11
1588461,50697552,5812,REST PIZZ DA CIDADE,PARATI,S,2,177,1.0,Restaurantes,7,11
540611,629515000000000,5812,GATTAI SUSHI,FLORIANÃ“POLIS,N,3,177,4.0,Restaurantes,7,7
431864,521684,5812,RESTAURANTE SANSAI,MACAE,N,3,177,6.0,Restaurantes,7,7
431895,1017532750,5812,VIVOS BAR,SAO PAULO,S,2,177,6.0,Restaurantes,7,11
934871,100-7003698045,5814,PIZZARIA NO PEDACO,SAO PAULO,N,3,177,2.0,Restaurantes,7,7
1293862,1034763790,5812,RESTAURANTE DION VINI,SAO LEOPOLDO,S,2,177,1.0,Restaurantes,7,7
1126436,101000000000,5812,CHURRASCARIA TRES PASSOS,ELDORADO DO S,S,2,177,1.0,Restaurantes,7,7
1588443,1071652726,5812,TROPPO RESTAURANTE E C,GOIANIA,S,2,177,1.0,Restaurantes,7,7
1685962,8710706821,5812,CAFE DO SEO MANOE,MATINHOS,S,1,177,1.0,Restaurantes,7,7
1588442,1304680036,5814,BRICK OVEN RESTAURANT,DXB,S,2,146,1.0,Restaurantes,7,7
954032,2808,7011,MONIQUE'S GUEST HOUSE,MARAVAL,S,2,177,2.0,Restaurantes,7,11
540642,4805445,5921,BAR 4 AMIGOS,CURITIBA,S,4,177,4.0,Restaurantes,7,11
397217,27341817,5814,CHURROS DA CALAIS,GOIANIA,S,2,177,6.0,Restaurantes,7,11
431903,72452098,5812,PAG*RESTAURANTMINEIRO,CURITIBA,S,2,177,6.0,Restaurantes,7,7
397216,1013048021,5812,XANGAY FOOD,ITAJAI,S,2,177,6.0,Restaurantes,7,11
1163501,681333,5921,BAR DO SEU MANOEL,MACEIO,S,2,177,1.0,Restaurantes,7,11
1307091,1088962138,5422,QUALI FISH,REGISTRO,S,4,177,1.0,Restaurantes,7,11
515070,19417245,5812,REST CAMELIA,MONTEVIDEO,N,3,147,4.0,Restaurantes,7,11
431923,74791362,5499,SABOR DA FRUTA,CHAPECO,S,4,177,6.0,Restaurantes,7,11
1685974,24576951,5814,VIOLA LANCHES,ARIQUEMES,S,2,177,1.0,Restaurantes,7,8
397206,8713300986,5814,LANCHERIA TAINHAS,SAO FRANCISCO,S,1,177,6.0,Restaurantes,7,8
1605635,9082859554,5812,CHURRASCARIA FIGUIEIRA,CAMPO GRANDE,S,1,177,1.0,Restaurantes,7,7
1133535,8733301857,5812,RESTAURANTE PENSAMENTO,TERESINA,S,1,177,1.0,Restaurantes,7,7
540663,1318897,5499,BAR E LANCHES MERCADA,COTIA,S,2,177,4.0,Restaurantes,7,8
889354,1010801578,5812,A MINEIRA GOURMET,ITABORAI,S,2,177,2.0,Restaurantes,7,7
29619,22285032,5812,THAI SCHI,CURITIBA,S,2,177,193.0,Restaurantes,7,11
954023,1423687,5814,KOMBI DO CHEFE,SAO PAULO,N,2,177,2.0,Restaurantes,7,11
397248,1079611328,5812,CHURRAS 03FAZENDAS,CURITIBA,S,4,177,6.0,Restaurantes,7,11
954015,1066767472,6513,KLEBER NATIVAL KINHIRI,BOMBINHAS,N,3,177,2.0,Restaurantes,7,11
